id,customer_id,title,description,category,priority,status,assigned_agent,created_at,updated_at,resolved_at
122,73,"Limited Access to Advanced Features","Pranav Reddy from RetailGenius is experiencing limited access to advanced features due to his pain point of needing more technical support.",Technical,High,Open,Ravi_Kumar,"2026-04-06 10:44:17","2026-06-02 00:00:02",NULL
123,393,"Personalized Learning Paths Needed","Deepak Reddy from CloudMind Systems is looking for more personalized learning paths due to his pain point of needing better advanced features.",Account,Medium,Open,Sneha_Reddy,"2026-06-05 07:42:17","2026-06-26 17:27:26",NULL
124,30,"Better Reporting for Retail/E-commerce Workflows","Anjali Sharma from SecureVault FinTech needs better reporting due to her pain point of needing more advanced features.",Account,Medium,Open,Arjun_Mehta,"2026-01-06 07:58:17","2026-06-04 14:59:02",NULL
125,164,"Advanced Telemedicine Capabilities Needed","David Das from MediTrack Health is looking for more advanced telemedicine capabilities due to his pain point of needing better features.",Account,High,Open,Meera_Joshi,"2026-05-24 10:41:17","2026-06-13 06:05:48",NULL
126,467,"Slack alerts not firing","CartFlow Retail configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Medium,Closed,Ananya_Iyer,"2026-05-29 06:29:17","2026-05-30 09:52:40","2026-05-30 09:52:40"
127,73,"Invoice mismatch after renewal","RetailGenius reports that the latest Enterprise renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,High,"In Progress",Arjun_Mehta,"2026-06-12 15:02:17","2026-07-02 12:03:23",NULL
128,393,"SSO login redirects to error page","Deepak Reddy cannot complete SSO login for CloudMind Systems. Users are redirected to an error page after identity-provider authentication.",Account,High,Closed,Priya_Sharma,"2026-06-28 05:31:17","2026-07-02 11:14:13","2026-07-02 11:14:13"
129,30,"Invoice mismatch after renewal","SecureVault FinTech reports that the latest Enterprise renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,Low,Resolved,Vikram_Rao,"2026-05-08 09:26:17","2026-05-10 02:43:54","2026-05-10 02:43:54"
130,164,"Slack alerts not firing","MediTrack Health configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Critical,Escalated,Karthik_Nair,"2026-05-27 06:51:17","2026-05-27 17:20:10",NULL
131,200,"Advanced Analytics Request","Pranav Williams from BrightMinds Education needs more advanced analytics for his enterprise-level AI/ML SaaS company.",Technical,High,Open,Meera_Joshi,"2026-06-05 03:23:17","2026-06-21 04:19:44",NULL
132,55,"Better Customer Engagement Needed","Ishaan Kapoor from ShopVault Commerce is looking for better customer engagement solutions.",Account,Medium,Open,Karthik_Nair,"2026-02-25 03:07:17","2026-05-07 13:32:11",NULL
133,468,"Data Visualization Tools Needed","Pranav Agarwal from DataBridge Analytics requires more data visualization tools for his EdTech company.",Technical,Medium,Open,Ravi_Kumar,"2026-06-05 03:45:17","2026-06-05 15:08:42",NULL
134,240,"Better Analytics for Healthcare Workflows","Lakshmi Reddy from CartFlow Retail needs better analytics tools tailored to healthcare workflows.",Technical,High,Open,Meera_Joshi,"2026-01-06 13:25:17","2026-01-19 00:19:14",NULL
135,147,"Better Analytics for EdTech Workflows","Kavya Patel from CloudMind Systems is seeking better analytics tools for her EdTech company.",Technical,High,Open,Vikram_Rao,"2026-01-06 04:34:17","2026-02-15 07:46:46",NULL
136,200,"Dashboard timeout on analytics export","BrightMinds Education is seeing timeout errors when exporting analytics for their AI/ML SaaS workflow. The issue blocks their weekly operations review.",Technical,Medium,Open,Vikram_Rao,"2026-06-19 03:18:17","2026-07-04 20:54:40",NULL
137,55,"Legacy CRM import failing","ShopVault Commerce is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Medium,Resolved,Priya_Sharma,"2026-04-06 03:21:17","2026-04-09 03:58:05","2026-04-09 03:58:05"
138,468,"SSO login redirects to error page","Pranav Agarwal cannot complete SSO login for DataBridge Analytics. Users are redirected to an error page after identity-provider authentication.",Account,Low,Closed,Arjun_Mehta,"2026-06-07 03:17:17","2026-06-08 19:51:43","2026-06-08 19:51:43"
139,240,"Slack alerts not firing","CartFlow Retail configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,High,Closed,Ananya_Iyer,"2026-07-03 06:06:17","2026-07-03 09:59:38","2026-07-03 09:59:38"
140,147,"Dashboard timeout on analytics export","CloudMind Systems is seeing timeout errors when exporting analytics for their EdTech workflow. The issue blocks their weekly operations review.",Technical,Medium,Closed,Priya_Sharma,"2026-02-09 07:49:17","2026-02-12 00:33:12","2026-02-12 00:33:12"
141,384,"Slow response times to technical issues","Ashley Mishra has been experiencing slow response times when reaching out for help with technical issues related to the CloudMind Systems platform.",Technical,Medium,Open,Karthik_Nair,"2026-06-05 09:48:17","2026-06-24 19:00:52",NULL
142,442,"Need for better cybersecurity measures","Sanjay Mukherjee is concerned about the need for improved cybersecurity measures within the CloudMind Systems platform, which has been in use for over a year.",Account,Medium,Open,Karthik_Nair,"2026-05-25 02:27:17","2026-06-06 10:01:26",NULL
143,171,"Limited access to advanced analytics tools","Nisha Mukherjee is experiencing limited access to advanced analytics tools within the MarketPulse AI platform, which has been in use for over a year.",Account,Medium,Open,Ravi_Kumar,"2026-01-06 06:56:17","2026-05-07 12:59:35",NULL
144,335,"Need for more collaboration tools","Riya Saxena is looking to improve collaboration within the SkillForge Academy platform, which has been in use for over a month.",Account,Medium,Open,Priya_Sharma,"2026-06-05 03:59:17","2026-06-21 11:28:15",NULL
145,95,"Need for more interactive learning modules","Divya Nair is seeking additional interactive learning modules within the LearnSphere EdTech platform, which has been in use for over a month.",Account,Medium,Open,Karthik_Nair,"2026-05-31 03:10:17","2026-06-30 21:30:23",NULL
146,384,"Invoice mismatch after renewal","CloudMind Systems reports that the latest Premium renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,Medium,Resolved,Arjun_Mehta,"2026-06-19 02:55:17","2026-06-23 20:55:21","2026-06-23 20:55:21"
147,442,"SSO login redirects to error page","Sanjay Mukherjee cannot complete SSO login for CloudMind Systems. Users are redirected to an error page after identity-provider authentication.",Account,High,Resolved,Priya_Sharma,"2026-06-24 09:27:17","2026-07-01 07:08:56","2026-07-01 07:08:56"
148,171,"Slack alerts not firing","MarketPulse AI configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Low,Open,Meera_Joshi,"2026-03-02 13:56:17","2026-06-01 21:51:16",NULL
149,335,"Slack alerts not firing","SkillForge Academy configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Medium,Open,Divya_Pillai,"2026-06-16 03:35:17","2026-06-23 09:57:40",NULL
150,95,"Legacy CRM import failing","LearnSphere EdTech is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Medium,Resolved,Ravi_Kumar,"2026-06-13 05:52:17","2026-06-14 17:57:59","2026-06-14 17:57:59"
151,471,"Personalized Learning Paths Request","Aryan Rao from EduPeak Learning needs more personalized learning paths.",Technical,Medium,Open,Sneha_Reddy,"2026-06-05 12:58:17","2026-06-24 15:45:45",NULL
152,102,"Interactive Learning Modules Request","Aarav Davis from SkillForge Academy needs more interactive learning modules.",Technical,Medium,Open,Suresh_Babu,"2026-06-05 02:34:17","2026-06-29 22:58:26",NULL
153,477,"Advanced Analytics Request","Aryan Mishra from LearnSphere EdTech needs better analytics for AI/ML SaaS workflows.",Technical,High,Open,Karthik_Nair,"2026-01-24 10:01:17","2026-05-14 14:30:14",NULL
154,226,"Advanced AI for Patient Care Request","Varun Johnson from BioSync Healthcare needs more advanced AI for patient care.",Technical,High,Open,Ravi_Kumar,"2026-06-05 09:25:17","2026-06-11 15:49:22",NULL
155,318,"Limited Product Variety Request","Aarav Mukherjee from CloudMind Systems needs more product variety.",Onboarding,Medium,Open,Karthik_Nair,"2026-06-05 09:08:17","2026-06-16 07:55:46",NULL
156,471,"Slack alerts not firing","EduPeak Learning configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Medium,Closed,Suresh_Babu,"2026-06-16 12:16:17","2026-06-18 16:31:07","2026-06-18 16:31:07"
157,102,"Dashboard timeout on analytics export","SkillForge Academy is seeing timeout errors when exporting analytics for their AI/ML SaaS workflow. The issue blocks their weekly operations review.",Technical,Low,"In Progress",Priya_Sharma,"2026-06-26 06:56:17","2026-07-03 19:42:43",NULL
158,477,"Slack alerts not firing","LearnSphere EdTech configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,High,"In Progress",Sneha_Reddy,"2026-04-05 07:35:17","2026-05-08 03:47:05",NULL
159,226,"Invoice mismatch after renewal","BioSync Healthcare reports that the latest Basic renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,High,Resolved,Meera_Joshi,"2026-06-29 13:12:17","2026-06-29 21:03:22","2026-06-29 21:03:22"
160,318,"Legacy CRM import failing","CloudMind Systems is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Low,Closed,Divya_Pillai,"2026-07-01 08:41:17","2026-07-05 11:25:21","2026-07-05 11:25:21"
161,66,"High Customer Churn and Low Satisfaction","Vishal Mukherjee from BrightMinds Education is experiencing high customer churn and low satisfaction due to the company's poor service.",Account,Medium,Open,Priya_Sharma,"2026-02-05 04:57:17","2026-06-17 05:15:44",NULL
162,299,"Insufficient Security Measures","Pooja Srivastava from SecureVault FinTech is facing issues with insufficient security measures, leading to customer dissatisfaction.",Technical,Low,Open,Karthik_Nair,"2026-05-24 12:38:17","2026-06-04 15:15:07",NULL
163,454,"Need for More Advanced Features","Rahul Kumar from MediTrack Health is seeking more advanced features to improve customer experience.",Account,High,Open,Meera_Joshi,"2026-06-05 07:33:17","2026-06-21 17:33:16",NULL
164,390,"Need for More Personalized Learning Paths","Sanjay Singh from CloudMind Systems is looking to enhance personalized learning paths, which are currently lacking.",Account,High,Open,Sneha_Reddy,"2026-06-05 06:46:17","2026-06-28 18:11:43",NULL
165,271,"Need for More Advanced Analytics Tools","Pranav Davis from DataBridge Analytics is seeking more advanced analytics tools to improve data analysis capabilities.",Account,High,Open,Karthik_Nair,"2026-05-26 13:11:17","2026-06-25 14:50:24",NULL
166,66,"Dashboard timeout on analytics export","BrightMinds Education is seeing timeout errors when exporting analytics for their Retail/E-commerce workflow. The issue blocks their weekly operations review.",Technical,Low,Closed,Suresh_Babu,"2026-03-04 06:13:17","2026-03-09 02:51:36","2026-03-09 02:51:36"
167,299,"Slack alerts not firing","SecureVault FinTech configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,High,Open,Vikram_Rao,"2026-05-26 04:41:17","2026-06-30 16:20:09",NULL
168,454,"Slack alerts not firing","MediTrack Health configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Medium,Closed,Ananya_Iyer,"2026-06-17 03:16:17","2026-06-17 06:40:44","2026-06-17 06:40:44"
169,390,"SSO login redirects to error page","Sanjay Singh cannot complete SSO login for CloudMind Systems. Users are redirected to an error page after identity-provider authentication.",Account,High,Open,Karthik_Nair,"2026-07-03 14:14:17","2026-07-04 19:47:14",NULL
170,271,"SSO login redirects to error page","Pranav Davis cannot complete SSO login for DataBridge Analytics. Users are redirected to an error page after identity-provider authentication.",Account,Low,"In Progress",Meera_Joshi,"2026-06-25 14:14:17","2026-06-27 12:28:11",NULL
171,217,"Efficient Software Updates Request","Robert Kumar from AlgoTrade Finance needs more efficient software updates.",Technical,Medium,Open,Ananya_Iyer,"2026-06-05 08:59:17","2026-06-19 14:47:28",NULL
172,74,"High Customer Churn and Low Satisfaction Issue","Ashley Johnson from BrightMinds Education is facing high customer churn and low satisfaction.",Account,Medium,Open,Arjun_Mehta,"2026-03-07 07:04:17","2026-03-22 17:59:10",NULL
